ENOTA,VDV_MID,VDV_ID,VDV_UIME,VDV_DJ,POV_KM2,D_OD,DV_OD,N8,C1,STATUS,CEN_E,CEN_N
VD,19007987,705034,"LD Polskava, Bukovec 2",,3.43,2022/09/02,2022/09/02,705034,,V,548231,144085
VD,19008029,702038,"Večnamenska dvorana KS, Leskovec 65",,6.7,2015/11/26,2015/11/27,702038,,V,548911,138985
VD,19008037,702039,"KD Črešnjevec, Črešnjevec 41",,7.24,2022/09/02,2022/09/02,702039,,V,547202,137319
VD,19008070,702047,"Občina Poljčane, Bistriška c. 65",,4.07,2022/09/02,2022/09/02,702047,,V,544601,130585
VD,19008088,702049,"DK Poljčane, Bistriška c. 91",,5.55,2022/09/02,2022/09/02,702049,,V,543961,129905
VD,19008134,702062,"Športna dvorana Milenij, Ul. Poh. bataljona 19",,3.86,2018/04/16,2018/04/16,702062,,V,534551,139665
VD,19008142,702066,"Hohler Zalka, Božje 19a",,2.59,2017/09/28,2017/09/29,702066,,V,532311,141965
VD,19008169,702068,"Rakovnik Anton, Malahorna 7",,4,2018/05/15,2018/05/15,702068,,V,533431,137155
VD,19008215,702002,"Dom vaščanov Devina, Devina 36a",,4.52,2017/09/28,2017/09/29,702002,,V,544741,141535
VD,19008223,702009,"Srednja šola, Ul. Dr. Jožeta Pučnika 21",,2.05,2022/09/02,2022/09/02,702009,,V,542631,138535
VD,19008240,705033,"Cveček Mateja, Gabernik 80",,3.48,2021/05/28,2021/05/28,705033,,V,545331,143085
VD,19008274,702067,"Pišotek Janez, Ugovec 5a",,2.85,2017/09/28,2017/09/29,702067,,V,536431,138135
VD,19008282,702001,"Slomškov dom Slov. Bistrica, Trg Alfonza Šarha 2",,1.36,2018/04/16,2018/04/16,702001,,V,545031,139415
VD,19008312,702011,"OŠ Pohorski odred Slovenska Bistrica, Kopališka 1",,0.41,2015/11/19,2015/11/20,702011,,V,543221,139755
VD,19008339,702016,"Vaški dom Sp. Nova vas, Spodnja Nova vas 35a",,3.89,2019/03/06,2019/03/06,702016,,V,546021,138385
VD,19008363,702024,"Avguštin Zdenka, Tinjska Gora 10",,1.52,2015/11/19,2015/11/19,702024,,V,537831,140405
VD,19008371,702026,"KS Šmartno na Pohorju, Šmartno na Pohorju 19",,33.09,2017/09/28,2017/09/29,702026,,V,543861,144815
VD,19008380,705032,"KD Zg. Polskava, Mladinska ul. 12",,2.02,2022/09/02,2022/09/02,705032,,V,546651,143085
VD,19008398,705037,"KS Sp. Polskava, Sp. Polskava 270",,8.54,2022/09/02,2022/09/02,705037,,V,548731,141805
VD,19008401,705039,"Društvo KKS Pragersko, Kolodvorska ul. 9",,5.45,2022/09/02,2022/09/02,705039,,V,550862,139750
VD,19008428,702042,"GD Laporje, Laporje 30",,3.59,2022/09/02,2022/09/02,702042,,V,545631,134335
VD,19008436,702046,"Košič Anton, Križni Vrh 96",,3.71,2015/11/19,2015/11/19,702046,,V,543231,132865
VD,19008444,702048,"Dom Dr. Jožeta Potrča Poljčane, Potrčeva ul. 1",,9.07,2022/09/02,2022/09/02,702048,,V,545661,129365
VD,19008452,702052,"OŠ Anice Černejeve Makole, Makole 24",,15.82,2018/04/16,2018/04/16,702052,,V,551707,130998
VD,19008509,702065,"Dečar Marjan, Koritno 7",,3.84,2015/11/19,2015/11/19,702065,,V,533501,140265
VD,19008525,702071,"Večnamenska dvorana Prihova, Prihova b.š.",,6.7,2017/09/28,2017/09/29,702071,,V,537461,137005
VD,19008550,702015,"Center za starejše, Leskovarjeva ul. 16",,2.07,2022/09/02,2022/09/02,702015,,V,544231,139115
VD,19008568,702005,"Jelen Franc, Visole 116",,2.19,2018/04/16,2018/04/16,702005,,V,540951,140209
VD,19008576,705040,"Doberšek Franc, Šarhova ul. 14",,1.77,2022/09/02,2022/09/02,705040,,V,551731,140135
VD,19008584,702051,"KUD Andreja Stefancioza, Studenice 52",,17.63,2017/07/13,2017/07/13,702051,,V,546951,130365
VD,19008592,702073,"KS Kebelj, Kebelj 26a",,3.79,2022/09/02,2022/09/02,702073,,V,533751,142035
VD,19008606,702059,"Berglez Jožef, Mostečno 4",,2.12,2015/11/19,2015/11/19,702059,,V,551431,133554
VD,19008614,702064,"Trgovina Jurič Leopold, Čadram 48",,3.05,2015/11/19,2015/11/19,702064,,V,535761,139985
VD,19008754,702008,"GD Zgornja Bistrica, Kajuhova ul. 87",,3.29,2022/09/02,2022/09/02,702008,,V,541301,139665
VD,19029263,702012,"OŠ Pohorski odred Slovenska Bistrica, Kopališka 1",,0.19,2017/09/28,2017/09/29,702012,,V,542974,139443
VD,19033627,702050,"OŠ Sp. Poljčane, Dravinjska c. 26",,1.32,2022/09/02,2022/09/02,702050,,V,544871,130445
VD,19033643,702063,"Občina Oplotnica - KTC, Goriška c. 4",,6.33,2022/09/02,2022/09/02,702063,,V,533731,138885
VD,19040607,702003,"Klopce - Bar ""Grega"", Klopce 19",,1.3,2019/03/06,2019/03/06,702003,,V,546339,141908
VD,19040615,702006,"Repnik Franc, Nova Gora nad Slovensko Bistrico 75",,0.92,2022/02/28,2022/02/28,702006,,V,541911,141265
VD,19040623,702013,"Pušnik Olga, Spodnja Ložnica 35",,3.1,2015/11/19,2015/11/20,702013,,V,540877,138646
VD,19040631,702017,"DK Cigonca, Cigonca 12a",,10.35,2022/09/02,2022/09/02,702017,,V,543251,135535
VD,19040658,702019,"Furman Vida, Preloge 10a",,5.4,2017/09/28,2017/09/29,702019,,V,539761,135685
VD,19040666,702022,"Košir Janez, Gladomes 77",,2.07,2018/04/16,2018/04/16,702022,,V,538121,139895
VD,19040674,702025,"Tič Peter, Planina pod Šumikom 19",,23.19,2018/04/16,2018/04/16,702025,,V,536888,145634
VD,19040682,705035,"Kalan Jožef, Ogljenšak 10",,2.67,2021/05/28,2021/05/28,705035,,V,545261,144605
VD,19040704,705036,"Amon Rudolf, Sele pri Polskavi 35",,1.73,2021/05/28,2021/05/28,705036,,V,548481,142335
VD,19040712,705038,"MD Pokoše, Pokoše 25d",,4.39,2022/09/02,2022/09/02,705038,,V,547343,140131
VD,19040739,702040,"Ilić Ivana, Vrhloga 29",,6.13,2015/11/19,2015/11/19,702040,,V,548631,136155
VD,19040747,702041,"Polajžer Matej, Pretrež 15b",,4.55,2018/05/15,2018/05/15,702041,,V,548556,135458
VD,19040755,702043,"Potisk Ivan, Kočno ob Ložnici 17",,5.95,2015/11/19,2015/11/20,702043,,V,547311,133165
VD,19040763,702044,"Čebular Branko, Hošnica 52",,2.86,2019/03/28,2019/03/28,702044,,V,544991,133685
VD,19040771,702045,"Prostori društva za šport Žabljek, Žabljek b.š.",,5.33,2017/08/30,2017/08/30,702045,,V,541881,135402
VD,19040798,702054,"Koren Branko, Ložnica 28",,2.04,2018/04/16,2018/04/16,702054,,V,550011,133405
VD,19040810,702057,"Vrabič Gabrijel, Varoš 34",,7.18,2018/04/16,2018/04/16,702057,,V,554176,132375
VD,19040828,702058,"Gril Jakob, Pečke 23",,2.75,2015/11/19,2015/11/19,702058,,V,551831,132864
VD,19040836,702061,"Skledar Štefka, Štatenberg 66a",,3.5,2017/09/28,2017/09/29,702061,,V,549302,132419
VD,19040879,702074,"Smogavc Marija, Kot na Pohorju 30",,31.25,2017/09/28,2017/09/29,702074,,V,530331,144675
VD,19040887,702075,"Fridrih Mihael, Kot na Pohorju 9",,2.14,2015/11/19,2015/11/20,702075,,V,535491,143035
VD,19040895,702076,"Ribič Janez, Modrič 24",,2.8,2015/11/19,2015/11/19,702076,,V,536181,141235
VD,19047431,702060,"ŠD Stopno, Stopno b.š.",,3.48,2019/03/06,2019/03/06,702060,,V,553441,133274
VD,19117596,29002,"Osnovna šola STOGOVCI, Stogovci 33",,14.73,2022/08/31,2022/08/31,806002,,V,565552,173254
VD,19117600,29005,"Gasilski dom LUTVERCI, Lutverci 47",,5.31,2022/08/31,2022/08/31,806006,,V,572602,172114
VD,19117618,29008,"Gasilski dom ZBIGOVCI, Zbigovci 26",,4.52,2022/08/31,2022/08/31,806009,,V,574352,167883
VD,19117626,29011,"Pomurski sejem GORNJA RADGONA, Cesta na stadion 2",,0.4,2022/08/31,2022/08/31,806012,,V,575942,171103
VD,19117634,29013,"Gasilski dom GORNJA RADGONA, Gasilska c.2",,4.79,2022/08/31,2022/08/31,806014,,V,574252,171753
VD,19117642,29023,"Gasilski dom NEGOVA, Negova 9",,16.3,2022/08/31,2022/08/31,806016,,V,570552,165204
VD,19117669,29024,Gasilski dom IVANJŠEVCI OB ŠČ. Ivanjševci ob Šč.9,,5.55,2022/08/31,2022/08/31,806017,,V,574072,164854
VD,19117677,100014,"Vrtec RADENCI, Titova c. 1",,2.01,2022/08/31,2022/08/31,806018,,V,578672,168263
VD,19117685,100015,"Osnovna šola RADENCI, Radgonska c. 10",,6.2,2022/08/31,2022/08/31,806019,,V,580012,167553
VD,19117693,100018,"Gasilski dom HRAŠENSKI VRH, Hrašenski Vrh 10",,3.46,2022/08/31,2022/08/31,806022,,V,580732,164363
VD,19117707,100020,"Osnovna šola KAPELA, Kapelski Vrh 95",,6.5,2022/08/31,2022/08/31,806023,,V,578492,165913
VD,19117715,116027,"Gasilski dom SLAPTINCI, Slaptinci 15a",,7.94,2022/08/31,2022/08/31,806027,,V,580202,158943
VD,19117723,116029,"Gasilski dom SOVJAK, Sovjak 33a",,5.9,2022/08/31,2022/08/31,806029,,V,576752,158653
VD,19117740,100017,"Gasilsko vaški dom HRASTJE MOTA, Hrastje Mota 36a",,8.82,2022/08/31,2022/08/31,806021,,V,582692,164333
VD,19117758,116025,"PROSTORI OBČINE Sv.JURIJ OB ŠČ., Bratka Krefta 14",,20.26,2022/08/31,2022/08/31,806025,,V,578222,159263
VD,19117766,29001,"Gasilski dom PODGORJE, Podgorje 9b",,8.12,2022/08/31,2022/08/31,806001,,V,562702,173554
VD,19117774,29004,"Kulturni dom APAČE, Apače 36",,8.69,2022/08/31,2022/08/31,806004,,V,570378,172862
VD,19117782,29006,"Dom občanov SPODNJA ŠČAVNICA, Sp.Ščavnica 19b",,14.35,2022/08/31,2022/08/31,806007,,V,571352,169624
VD,19117804,29007,"Gasilski dom ČREŠNJEVCI, Črešnjevci 116",,7.97,2022/08/31,2022/08/31,806008,,V,576292,168913
VD,19117812,29009,"Osnovna šola GORNJA RADGONA, Prežihova u.1",,5.36,2022/08/31,2022/08/31,806010,,V,573092,169824
VD,19117839,29012,"Kulturni dom GORNJA RADGONA, Partizanska c.11",,0.73,2022/08/31,2022/08/31,806013,,V,575362,171333
VD,19117847,29022,"Gasilski dom SPODNJI IVANJCI, Spodnji Ivanjci 17",,10.45,2022/08/31,2022/08/31,806015,,V,573702,161704
VD,19117855,100016,"OBČINA RADENCI, Radgonska cesta 9g",,3.98,2022/08/31,2022/08/31,806020,,V,580662,166153
VD,19117871,100021,"Gasilski dom OKOSLAVCI, Okoslavci 63a",,3.2,2022/08/31,2022/08/31,806024,,V,579192,163033
VD,19117880,116026,"Gasilski dom ROŽIČKI VRH, Rožički Vrh 43",,4,2022/08/31,2022/08/31,806026,,V,580832,161653
VD,19117898,116028,"Gasilski dom STARA GORA, Stara Gora 12a",,7.9,2022/08/31,2022/08/31,806028,,V,579081,157133
VD,19117901,29003,"Vaško gasilski dom ŽEPOVCI, Žepovci 82",,11.55,2022/08/31,2022/08/31,806003,,V,568142,173824
VD,19117910,29010,"ANDY BAR GORNJA RADGONA, Ljutomerska c.6",,4.14,2022/08/31,2022/08/31,806011,,V,577005,169722
VD,19126650,116030,"Gasilski dom BOLEHNEČICI, Bolehnečici 4a",,5.35,2022/08/31,2022/08/31,806030,,V,581331,157353
VD,19140644,806005,"Gasilski dom LEŠANE, Lešane 32",,5.07,2022/08/31,2022/08/31,806005,,V,566652,170104
VD,19227685,15030,"Medgeneracijski center, Brezovica 47a",,3.1,2022/09/01,2022/09/02,801003,,V,602282,162493
VD,19227693,15034,"Vaški dom Trnje, Trnje 46",,4.04,2022/09/01,2022/09/02,801005,,V,600359,161618
VD,19227707,15036,"Vaško gasilski dom Dol.Bistrica, Dol.Bistrica 76",,6.86,2022/09/01,2022/09/02,801007,,V,599175,156115
VD,19227715,15038,"Gasilski dom Gor.Bistrica, Gor.Bistica 116a",,6.71,2022/09/01,2022/09/02,801009,,V,597001,157863
VD,19227723,47021,"Športno medgeneracijski center, Kobilje 16a",,19.73,2022/09/01,2022/09/02,801010,,V,606732,172512
VD,19227731,59001,"Zadružni dom Pince-Marof, Pince-Marof 30",Pincemajor-szövetkezeti otthon,13.47,2022/09/01,2022/09/02,801011,,V,615561,154022
VD,19227740,59003,"Vaško-gasilski dom Dolina, Dolina,Glavna ul.29",Völgyifalu-falu-és tűzoltóotth,6.69,2022/09/01,2022/09/02,801013,,V,615471,156202
VD,19227758,59005,"Petišovci I, Gasilski dom, Rudarska ul.24",Petesháza I-tűzoltóotthon,4.34,2022/09/01,2022/09/02,801015,,V,612353,155075
VD,19227766,59008,"Večnam. objekt v Lendav.goricah,Lend. Gorice 222",Hosszúfaluhegy-Többcélú létesítmény a Lendvahegyen,4.59,2022/09/02,2022/09/02,801018,,V,612451,160442
VD,19227774,59009,"Vaški dom Dolga vas, Opekarniška c.2",HOSSZÚFALU-FALUOTTHON,9.95,2022/09/01,2022/09/02,801019,,V,610958,160942
VD,19227782,59011,"Lendava I - DOŠ I Lendava, Kranjčeva ulica 44",Lendva I-I.Sz. Lendvai KÁI,0.56,2022/09/01,2022/09/02,801021,,V,611991,158552
VD,19227804,59013,"Lendava III-DOŠ II Lendava, Ul. heroja Mohorja 1",Lendvai III-II.Sz. Lendvai KÁI,2.18,2022/09/01,2022/09/02,801023,,V,611301,159182
VD,19227812,59015,"DOŠ Genterovci, Genterovci, Šolska ul.2",Göntérh?za- Göntérh?zi KÁI,3.31,2022/09/02,2022/09/02,801025,,V,607702,165432
VD,19227839,59016,"Vaški dom Kamovci, Kamovci 53",KÁMAHÁZA - FALUOTTHON,1.81,2022/09/01,2022/09/02,801026,,V,605952,166432
VD,19227847,59018,"Gasilski dom Radmožanci, Radmožanci 39a",RADAMOS - TŰZOLTÓOTTHON,11.93,2022/09/01,2022/09/02,801028,,V,606012,164882
VD,19227855,59023,"Vaški dom Dolnji Lakoš, D.Lakoš, Gasilska ul.1",ALSÓLAKOS - FALUOTTHON,2.44,2022/09/01,2022/09/02,801032,,V,610171,157922
VD,19227863,59024,"Vaški dom Gaberje, Gaberje, Glavna ul.52",GYERTYÁNOS - FALUOTTHON,6.09,2022/09/01,2022/09/02,801033,,V,608185,157439
VD,19227871,59027,"Zadružni dom Hotiza, Hotiza, Petrova ul. 30",,5.22,2022/09/01,2022/09/02,801036,,V,604210,157535
VD,19227880,86044,"Odranci II, Vaški dom Odranci, Panonska ul.33",,3.19,2022/09/01,2022/09/02,801038,,V,597140,161096
VD,19227898,132039,"Vaški,kulturni in gasil.dom Gomilica, Gomilica 49",,6.31,2022/09/01,2022/09/02,801040,,V,600605,163066
VD,19227901,132040,"Vaško gasilski dom Nedelica, Nedelica 132",,4.96,2022/09/01,2022/09/02,801041,,V,602796,164146
VD,19227910,15033,"Črenšovci I,Kulturna dvorana, Ul. Prekm. čete 23",,6.49,2022/09/01,2022/09/02,801004,,V,599161,160263
VD,19227928,59006,"Petišovci II, Vaški dom, Ulica 22. junija 29",Petesháza II-faluotthon,2.01,2022/09/01,2022/09/02,801016,,V,611222,154483
VD,19227936,59019,"Vaško gasilski dom Strehovci, Strehovci 29",,6.95,2022/09/01,2022/09/02,801029,,V,600982,169823
VD,19227944,59026,"Vaški dom Kot, Kot, Mlinska uica 21",KÓT - FALUOTTHON,1.19,2022/09/01,2022/09/02,801035,,V,606321,156813
VD,19227952,15029,"Medgeneracijski center (Bukovje),Mala Polana 42",,7.97,2022/09/01,2022/09/02,801002,,V,604412,160563
VD,19227979,15035,"Vaški dom Žižki, Žižki 48b",,3.13,2022/09/01,2022/09/02,801006,,V,600188,160108
VD,19227987,15037,"Gasilski dom Sred.Bistrica, Sred.Bistrica 52a",,2.97,2022/09/01,2022/09/02,801008,,V,597911,157573
VD,19227995,59002,"Gasilski dom Pince, Pince, Lendavska c.45",Pince-tűzoltóotthon,2.29,2022/09/01,2022/09/02,801012,,V,616791,155122
VD,19228002,59004,"Vaški dom Čentiba, Čentiba, Glavna ul.92",Csente-faluotthon,7.33,2022/09/01,2022/09/02,801014,,V,614071,157792
VD,19228029,59007,"Večnamenski objek, Lendavske Gorice 222",Lendvahegy-Többcélú létesítmény,2.85,2022/09/02,2022/09/02,801017,,V,611881,159602
