ENOTA,NA_MID,NA_ID,NA_UIME,NA_DJ,OB_MID,POV_KM2,D_OD,DV_OD,STATUS,CEN_E,CEN_N
NA,10123909,31,Bolečka vas,,11027083,2.04,1998/11/22,1998/11/27,V,561741,134464
NA,10123917,1,Borovci,,21428019,1.57,1998/11/22,1998/11/27,V,572491,142444
NA,10123925,1,Bratislavci,,11026770,3.9,1995/01/01,1995/01/01,V,578011,148553
NA,10123933,1,Breg,,11027083,1.07,1995/01/01,1995/01/01,V,556820,133131
NA,10123941,2,Brezovci,,11026770,1.61,1995/01/01,1995/01/01,V,577091,146183
NA,10123950,1,Brezovec,,21436445,3.33,2006/04/06,2006/04/12,V,578731,135014
NA,10123968,2,Bukovci,,21428019,7.03,1998/11/22,1998/11/27,V,574041,139184
NA,10123976,2,Cirkovce,,11027741,4.46,1995/01/01,1995/01/01,V,555911,139704
NA,10123984,2,Cirkulane,,21436445,2.55,2006/04/06,2006/04/12,V,576521,134244
NA,10123992,3,Cunkovci,,11026818,0.92,1995/01/01,1995/01/01,V,574961,142214
NA,10124000,1,Čermožiše,,21427985,7.75,1998/11/22,1998/11/27,V,560531,126074
NA,10124018,3,Črmlja,,21427942,1.48,1998/11/22,1998/11/27,V,566561,154054
NA,10124026,4,Desenci,,11026702,1.41,1995/01/01,1995/01/01,V,570011,150694
NA,10124034,5,Destrnik,,11026702,0.6,1995/01/01,1995/01/01,V,567561,150664
NA,10124042,1,Dežno pri Podlehniku,,21427870,2.66,1998/11/22,1998/11/27,V,565966,132731
NA,10124069,2,Dobrina,,21427985,6.86,1998/11/22,1998/11/27,V,562331,127534
NA,10124077,4,Doklece,,11027083,2.93,1995/01/01,1995/01/01,V,560221,134214
NA,10124085,3,Dolane,,21436445,2.36,2006/04/06,2006/04/12,V,576911,136514
NA,10124093,6,Dolena,,11028063,6.7,1995/01/01,1995/01/01,V,561781,131934
NA,10124107,6,Dolič,,11026702,1.38,1995/01/01,1995/01/01,V,568381,149774
NA,10124115,3,Dornava,,11026770,5.71,1995/01/01,1995/01/01,V,572916,143799
NA,10124123,3,Dragonja vas,,11027741,2.58,1995/01/01,1995/01/01,V,556081,138754
NA,10124131,2,Dragovič,,11026931,1.46,1995/01/01,1995/01/01,V,573481,150763
NA,10124140,7,Dravci,,11028063,0.96,1995/01/01,1995/01/01,V,573081,135954
NA,10124158,8,Dravinjski Vrh,,11028063,2.65,1995/01/01,1995/01/01,V,569491,136224
NA,10124166,1,Draženci,,21427748,2.88,1998/11/22,1998/11/27,V,564831,139374
NA,10124174,1,Drbetinci,,21428086,2.37,1998/11/22,1998/11/27,V,571451,155554
NA,10124182,2,Drenovec,,11028101,0.76,1995/01/01,1995/01/01,V,582661,134624
NA,10124204,8,Drstelja,,11026702,2.85,1995/01/01,1995/01/01,V,565862,148485
NA,10124212,5,Formin,,11026818,3.18,1995/01/01,1995/01/01,V,579452,141275
NA,10124239,3,Gabrnik,,11026931,3.64,1995/01/01,1995/01/01,V,573351,148414
NA,10124247,6,Gajevci,,11026818,2.58,1995/01/01,1995/01/01,V,578231,140154
NA,10124255,2,Gerečja vas,,21427748,2.56,1998/11/22,1998/11/27,V,562041,143394
NA,10124263,2,Gibina,,21428086,1.99,1998/11/22,1998/11/27,V,576211,154753
NA,10124271,10,Gomila,,11026702,0.75,1995/01/01,1995/01/01,V,563311,150904
NA,10124280,11,Gomilci,,11026702,1,1995/01/01,1995/01/01,V,569051,150834
NA,10124298,2,Gorca,,21427870,6.08,1998/11/22,1998/11/27,V,566501,133184
NA,10124301,3,Gorenjski Vrh,,11028101,1.78,1995/01/01,1995/01/01,V,579411,135924
NA,10124310,4,Goričak,,11028101,1.72,1995/01/01,1995/01/01,V,581819,137027
NA,10124328,7,Gorišnica,,11026818,3.29,1995/01/01,1995/01/01,V,577594,142574
NA,10124336,4,Gradišča,,21436445,4.79,2006/04/06,2006/04/12,V,574811,135804
NA,10124344,4,Gradiščak,,11026931,0.31,1995/01/01,1995/01/01,V,572971,150414
NA,10124352,10,Gradišče,,11028063,1.45,1995/01/01,1995/01/01,V,573631,129394
NA,10124379,5,Grajena,,11028039,1.76,1995/01/01,1995/01/01,V,564511,146604
NA,10124387,6,Grajenščak,,11028039,4.42,1995/01/01,1995/01/01,V,563781,149214
NA,10124395,6,Grdina,,11027083,3.38,1995/01/01,1995/01/01,V,555831,128394
NA,10124409,5,Grlinci,,11026931,3.37,1995/01/01,1995/01/01,V,572501,151933
NA,10124417,5,Gruškovec,,21436445,2.65,2006/04/06,2006/04/12,V,578071,133624
NA,10124425,3,Hajdoše,,21427748,2.6,1998/11/22,1998/11/27,V,563311,143804
NA,10124433,6,Hlaponci,,11026931,4.63,1995/01/01,1995/01/01,V,575061,148064
NA,10124441,5,Hrastovec,,11028101,4.16,1995/01/01,1995/01/01,V,579701,137044
NA,10124450,3,Hvaletinci,,21428086,2.67,1998/11/22,1998/11/27,V,573051,152963
NA,10124468,3,Jablovec,,21427870,1.98,1998/11/22,1998/11/27,V,565661,132004
NA,10124476,13,Janežovci,,11026702,2.12,1995/01/01,1995/01/01,V,567801,148234
NA,10124484,14,Janežovski Vrh,,11026702,1.49,1995/01/01,1995/01/01,V,567501,149564
NA,10124492,7,Janški Vrh,,11027083,5.02,1995/01/01,1995/01/01,V,560771,133154
NA,10124506,8,Jelovice,,11027083,5.48,1995/01/01,1995/01/01,V,557981,130534
NA,10124514,15,Jiršovci,,11026702,4.79,1995/01/01,1995/01/01,V,565101,151204
NA,10124522,12,Jurovci,,11028063,1.78,1995/01/01,1995/01/01,V,566551,135614
NA,10124549,7,Juršinci,,11026931,2.99,1995/01/01,1995/01/01,V,574551,149973
NA,10124557,8,Kicar,,11028039,2.49,1995/01/01,1995/01/01,V,569911,146364
NA,10124565,4,Kidričevo,,11027741,7.1,1995/01/01,1995/01/01,V,561379,141010
NA,10124573,3,Kočice,,21427985,6.44,1998/11/22,1998/11/27,V,561001,130324
NA,10124581,6,Korenjak,,11028101,2.32,1995/01/01,1995/01/01,V,580171,134604
NA,10124590,10,Koritno,,11027083,0.95,1995/01/01,1995/01/01,V,555201,133024
NA,10124603,4,Kozminci,,21427870,1.6,1998/11/22,1998/11/27,V,565251,128874
NA,10124611,9,Krčevina pri Vurbergu,,11028039,9.61,1995/01/01,1995/01/01,V,562381,149734
NA,10124620,8,Kukava,,11026931,2,1995/01/01,1995/01/01,V,574021,147904
NA,10124638,5,Kungota pri Ptuju,,11027741,2.63,1995/01/01,1995/01/01,V,560083,143751
NA,10124646,14,Lancova vas,,11028063,4.2,1995/01/01,1995/01/01,V,565881,137134
NA,10124654,4,Lasigovci,,11026770,2.01,1995/01/01,1995/01/01,V,578481,146433
NA,10124662,12,Lešje,,11027083,2.28,1995/01/01,1995/01/01,V,555631,134094
NA,10124689,16,Levanjci,,11026702,4.32,1995/01/01,1995/01/01,V,569961,149864
NA,10124697,15,Ljubstava,,11028063,2.4,1995/01/01,1995/01/01,V,569771,134364
NA,10124719,4,Ločič,,21427942,3.15,1998/11/22,1998/11/27,V,569761,152604
NA,10124727,18,Ločki Vrh,,11026702,0.8,1995/01/01,1995/01/01,V,567521,152104
NA,10124735,6,Lovrenc na Dravskem polju,,11027741,2.72,1995/01/01,1995/01/01,V,559981,137933
NA,10124743,5,Ložina,,21427870,2.9,1998/11/22,1998/11/27,V,569841,128474
NA,10124751,17,Majski Vrh,,11028063,2.21,1995/01/01,1995/01/01,V,568481,135434
NA,10124760,13,Majšperk,,11027083,1.99,1995/01/01,1995/01/01,V,556991,134514
NA,10124778,18,Mala Varnica,,11028063,2.2,1995/01/01,1995/01/01,V,572411,130724
NA,10124786,10,Mala vas,,11026818,2.68,1995/01/01,1995/01/01,V,577191,139434
NA,10124794,6,Mali Okič,,21436445,1.52,2006/04/06,2006/04/12,V,574205,133094
NA,10124808,3,Markovci,,21428019,2.43,1998/11/22,1998/11/27,V,571621,139944
NA,10124816,7,Medribnik,,21436445,3.38,2006/04/06,2006/04/12,V,577271,133144
NA,10124824,14,Medvedce,,11027083,1.81,1995/01/01,1995/01/01,V,554311,135774
NA,10124832,8,Meje,,21436445,0.63,2006/04/06,2006/04/12,V,578251,131554
NA,10124859,11,Mestni Vrh,,11028039,5.3,1995/01/01,1995/01/01,V,566603,145208
NA,10124867,5,Mezgovci ob Pesnici,,11026770,2.85,1995/01/01,1995/01/01,V,574171,143854
NA,10124875,7,Mihovce,,11027741,5.1,1995/01/01,1995/01/01,V,556541,138664
NA,10124883,9,Mostje,,11026931,4.35,1995/01/01,1995/01/01,V,573381,146864
NA,10124891,14,Moškanjci,,11026818,4.65,1995/01/01,1995/01/01,V,575881,143234
NA,10124905,15,Muretinci,,11026818,3.61,1995/01/01,1995/01/01,V,576361,138724
NA,10124913,4,Nadole,,21427985,4.3,1998/11/22,1998/11/27,V,558521,127664
NA,10124921,16,Naraplje,,11027083,2.41,1995/01/01,1995/01/01,V,558631,131794
NA,10124930,8,Njiverce,,11027741,4.19,1995/01/01,1995/01/01,V,561726,141094
NA,10124948,4,Nova vas pri Markovcih,,21428019,5.09,1998/11/22,1998/11/27,V,572261,138474
NA,10124956,13,Pacinje,,11028039,2.64,1995/01/01,1995/01/01,V,571851,146064
NA,10124964,9,Paradiž,,21436445,2.41,2006/04/06,2006/04/12,V,576881,132284
NA,10124972,7,Pestike,,11028101,1.35,1995/01/01,1995/01/01,V,579311,134444
NA,10124999,20,Placar,,11026702,3.78,1995/01/01,1995/01/01,V,568161,147164
NA,10125006,17,Placerovci,,11026818,1.8,1995/01/01,1995/01/01,V,579051,140784
NA,10125014,17,Planjsko,,11027083,1.78,1995/01/01,1995/01/01,V,559161,130724
NA,10125022,9,Pleterje,,11027741,8.32,1995/01/01,1995/01/01,V,557631,138154
NA,10125049,19,Pobrežje,,11028063,6.22,1995/01/01,1995/01/01,V,567171,138904
NA,10125057,6,Podlehnik,,21427870,4.19,1998/11/22,1998/11/27,V,567661,133304
NA,10125065,18,Podlože,,11027083,6.19,1995/01/01,1995/01/01,V,557021,135944
NA,10125073,14,Podvinci,,11028039,6.02,1995/01/01,1995/01/01,V,570351,143724
NA,10125081,10,Pohorje,,21436445,1.61,2006/04/06,2006/04/12,V,576031,131914
NA,10125090,6,Polenci,,11026770,2.69,1995/01/01,1995/01/01,V,577801,147223
NA,10125103,7,Polenšak,,11026770,1.6,1995/01/01,1995/01/01,V,576981,148163
NA,10125111,10,Pongrce,,11027741,3.08,1995/01/01,1995/01/01,V,554381,140234
NA,10125120,21,Popovci,,11028063,2.15,1995/01/01,1995/01/01,V,564871,135314
NA,10125138,8,Prerad,,11026770,1.41,1995/01/01,1995/01/01,V,578001,145163
NA,10125146,19,Preša,,11027083,1.28,1995/01/01,1995/01/01,V,555841,132434
NA,10125154,11,Pristava,,21436445,2.31,2006/04/06,2006/04/12,V,575181,134014
NA,10125162,5,Prvenci,,21428019,1.87,1998/11/22,1998/11/27,V,573501,141104
NA,10125189,16,Ptuj,,11028039,25.68,1995/01/01,1995/01/01,V,566941,142604
NA,10125197,20,Ptujska Gora,,11027083,1.78,1995/01/01,1995/01/01,V,558571,135144
NA,10125219,22,Repišče,,11028063,1.8,1995/01/01,1995/01/01,V,573381,134084
NA,10125227,5,Rjavci,,21428086,1.52,1998/11/22,1998/11/27,V,573701,154163
NA,10125235,7,Rodni Vrh,,21427870,3.84,1998/11/22,1998/11/27,V,564301,131964
NA,10125243,10,Rotman,,11026931,1.65,1995/01/01,1995/01/01,V,575291,149403
NA,10125251,11,Sakušak,,11026931,2.43,1995/01/01,1995/01/01,V,575331,151623
NA,10125260,8,Sedlašek,,21427870,6.22,1998/11/22,1998/11/27,V,567581,129764
NA,10125278,25,Sela,,11028063,3.04,1995/01/01,1995/01/01,V,563561,137094
NA,10125286,12,Senčak pri Juršincih,,11026931,2.05,1995/01/01,1995/01/01,V,576781,152403
NA,10125294,21,Sestrže,,11027083,5.73,1995/01/01,1995/01/01,V,553091,135524
NA,10125308,22,Sitež,,11027083,2.21,1995/01/01,1995/01/01,V,559081,130044
NA,10125316,4,Skorba,,21427748,2.42,1998/11/22,1998/11/27,V,564041,142554
NA,10125324,26,Skorišnjak,,11028063,1.3,1995/01/01,1995/01/01,V,573531,130864
NA,10125332,23,Skrblje,,11027083,1.16,1995/01/01,1995/01/01,V,557201,132904
NA,10125359,24,Slape,,11027083,1.63,1995/01/01,1995/01/01,V,559051,133724
NA,10125367,12,Slatina,,21436445,1.86,2006/04/06,2006/04/12,V,575191,132274
NA,10125375,6,Slavšina,,21428086,1.44,1998/11/22,1998/11/27,V,575481,155233
NA,10125383,9,Slomi,,11026770,3.11,1995/01/01,1995/01/01,V,576481,146244
NA,10125391,5,Slovenja vas,,21427748,4.61,1998/11/22,1998/11/27,V,561951,144904
NA,10125405,6,Sobetinci,,21428019,1.73,1998/11/22,1998/11/27,V,574701,140854
NA,10125413,27,Soviče,,11028063,1.5,1995/01/01,1995/01/01,V,572501,134874
NA,10125421,5,Sovjak,,21427942,0.92,1998/11/22,1998/11/27,V,566542,154864
NA,10125430,6,Spodnja Hajdina,,21427748,1.58,1998/11/22,1998/11/27,V,564701,141894
NA,10125448,11,Spodnje Jablane,,11027741,5.16,1995/01/01,1995/01/01,V,554961,139554
NA,10125456,29,Spodnji Leskovec,,11028063,1.86,1995/01/01,1995/01/01,V,572401,133434
NA,10125464,21,Spodnji Velovlek,,11028039,4.07,1995/01/01,1995/01/01,V,570691,147634
NA,10125472,22,Spuhlja,,11028039,4.61,1995/01/01,1995/01/01,V,569881,141734
NA,10125499,26,Stanečka vas,,11027083,0.78,1995/01/01,1995/01/01,V,557391,133584
NA,10125502,10,Stanošina,,21427870,3.34,1998/11/22,1998/11/27,V,567501,131244
NA,10125529,13,Starošince,,11027741,2.99,1995/01/01,1995/01/01,V,556011,143124
NA,10125537,27,Stogovci,,11027083,1.41,1995/01/01,1995/01/01,V,558061,133784
NA,10125545,7,Stojnci,,21428019,4.87,1998/11/22,1998/11/27,V,574884,138466
NA,10125553,28,Stoperce,,11027083,7.64,1995/01/01,1995/01/01,V,554400,127764
NA,10125561,11,Strajna,,21427870,3.47,1998/11/22,1998/11/27,V,564641,130394
NA,10125570,14,Stražgonjca,,11027741,3.01,1995/01/01,1995/01/01,V,553111,140954
NA,10125588,10,Strejaci,,11026770,1.18,1995/01/01,1995/01/01,V,575901,144664
NA,10125596,8,Strelci,,21428019,0.64,1998/11/22,1998/11/27,V,574381,142174
NA,10125600,24,Strmec pri Destrniku,,11026702,0.36,1995/01/01,1995/01/01,V,565551,151724
NA,10125618,32,Strmec pri Leskovcu,,11028063,3.01,1995/01/01,1995/01/01,V,570591,133214
NA,10125626,11,Strmec pri Polenšaku,,11026770,0.49,1995/01/01,1995/01/01,V,576791,144694
NA,10125634,25,Svetinci,,11026702,2.91,1995/01/01,1995/01/01,V,568351,151094
NA,10125642,16,Šikole,,11027741,5.58,1995/01/01,1995/01/01,V,553633,140842
NA,10125669,33,Šturmovci,,11028063,4.2,1995/01/01,1995/01/01,V,569411,138364
NA,10125677,21,Tibolci,,11026818,1.98,1995/01/01,1995/01/01,V,576901,144214
NA,10125685,34,Trdobojci,,11028063,3.93,1995/01/01,1995/01/01,V,571271,131994
NA,10125693,35,Trnovec,,11028063,1.56,1995/01/01,1995/01/01,V,562981,136934
NA,10125707,6,Trnovska vas,,21427942,5.68,1998/11/22,1998/11/27,V,568881,154104
NA,10125715,7,Trnovski Vrh,,21427942,2.43,1998/11/22,1998/11/27,V,567861,152954
NA,10125723,36,Tržec,,11028063,1.83,1995/01/01,1995/01/01,V,567301,136304
NA,10125731,8,Turški Vrh,,11028101,4.21,1995/01/01,1995/01/01,V,580981,136394
NA,10125740,37,Vareja,,11028063,4.04,1995/01/01,1995/01/01,V,571711,136094
NA,10125758,38,Velika Varnica,,11028063,6.5,1995/01/01,1995/01/01,V,571681,129864
NA,10125766,39,Veliki Okič,,11028063,2.98,1995/01/01,1995/01/01,V,574261,132024
NA,10125774,13,Veliki Vrh,,21436445,2.72,2006/04/06,2006/04/12,V,577801,137014
NA,10125782,40,Videm pri Ptuju,,11028063,0.81,1995/01/01,1995/01/01,V,568740,137075
NA,10125804,28,Vintarovci,,11026702,3.11,1995/01/01,1995/01/01,V,566201,150654
NA,10125812,7,Vitomarci,,21428086,4.47,1998/11/22,1998/11/27,V,571701,154324
NA,10125839,9,Zabovci,,21428019,4.57,1998/11/22,1998/11/27,V,570511,140404
NA,10125847,23,Zagojiči,,11026818,0.94,1995/01/01,1995/01/01,V,575371,140884
NA,10125855,13,Zagorci,,11026931,4.6,1995/01/01,1995/01/01,V,574841,152683
NA,10125863,12,Zakl,,21427870,1.82,1998/11/22,1998/11/27,V,566830,131728
NA,10125871,24,Zamušani,,11026818,3.5,1995/01/01,1995/01/01,V,578755,142783
NA,10125880,30,Zasadi,,11026702,0.13,1995/01/01,1995/01/01,V,567331,151234
NA,10125898,9,Zavrč,,11028101,1.57,1995/01/01,1995/01/01,V,580571,138944
NA,10125901,7,Zgornja Hajdina,,21427748,5.12,1998/11/22,1998/11/27,V,564471,141004
NA,10125910,42,Zgornja Pristava,,11028063,5.15,1995/01/01,1995/01/01,V,563981,134984
NA,10125928,17,Zgornje Jablane,,11027741,1.5,1995/01/01,1995/01/01,V,554631,139834
NA,10125936,44,Zgornji Leskovec,,11028063,1.06,1995/01/01,1995/01/01,V,572061,132604
NA,10125944,31,Zgornji Velovlek,,11026702,2.55,1995/01/01,1995/01/01,V,569851,148534
NA,10125952,12,Žamenci,,11026770,1.87,1995/01/01,1995/01/01,V,575371,144984
NA,10125979,5,Žetale,,21427985,12.74,1998/11/22,1998/11/27,V,561401,126594
NA,10125987,18,Župečja vas,,11027741,2.24,1995/01/01,1995/01/01,V,559011,137674
NA,10125995,5,Dol pri Stopercah,,11027083,1.2,1995/01/01,1995/01/01,V,557661,129084
NA,10126002,11,Kupčinji Vrh,,11027083,5.72,1995/01/01,1995/01/01,V,556860,126314
NA,10126029,4,Novinci,,21428086,3.19,1998/11/22,1998/11/27,V,573601,154883
NA,10126037,25,Spodnja Sveča,,11027083,1.72,1995/01/01,1995/01/01,V,555351,131954
NA,10126045,9,Spodnje Gruškovje,,21427870,1.19,1998/11/22,1998/11/27,V,569321,132684
NA,10126053,15,Strnišče,,11027741,4.91,1995/01/01,1995/01/01,V,559241,140264
NA,10126061,29,Zgornja Sveča,,11027083,3.3,1995/01/01,1995/01/01,V,555241,129984
NA,10126070,13,Zgornje Gruškovje,,21427870,6.69,1998/11/22,1998/11/27,V,567611,128244
NA,10126088,12,Spodnji Gaj pri Pragerskem,,11027741,0.22,1995/01/01,1995/01/01,V,552031,139984
NA,10126096,6,Sv. Jernej nad Muto,,11027938,7.11,1995/01/01,1995/01/01,V,510412,167776
NA,10126100,1,Brezni Vrh,,11027261,7.58,1995/01/01,1995/01/01,V,524052,166305
NA,10126118,1,Brezno,,11028012,5,1995/01/01,1995/01/01,V,524582,161305
NA,10126126,9,Sv. Trije Kralji,,11027261,9.36,1995/01/01,1995/01/01,V,514482,166436
NA,10126134,2,Dobrava,,11027261,3.47,1995/01/01,1995/01/01,V,517172,162176
NA,10126142,1,Dravče,,11028098,6.07,1995/01/01,1995/01/01,V,509891,161076
NA,10126169,1,Gortina,,11027938,6.93,1995/01/01,1995/01/01,V,509551,162856
NA,10126177,1,Hudi Kot,,21428051,35.52,1998/11/22,1998/11/27,V,518111,153896
NA,10126185,3,Janževski Vrh,,11028012,14.77,1995/01/01,1995/01/01,V,523602,158105
NA,10126193,4,Javnik,,11028012,9.01,1995/01/01,1995/01/01,V,527442,161915
NA,10126207,2,Josipdol,,21428051,3.55,1998/11/22,1998/11/27,V,522242,154805
NA,10126215,6,Kozji Vrh,,11028012,2.64,1995/01/01,1995/01/01,V,522642,162135
NA,10126223,7,Lehen na Pohorju,,11028012,8.45,1995/01/01,1995/01/01,V,525192,156155
NA,10126231,2,Mlake,,11027938,3.21,1995/01/01,1995/01/01,V,507132,167806
NA,10126240,3,Muta,,11027938,5.31,1995/01/01,1995/01/01,V,512722,163276
NA,10126266,8,Ožbalt,,11028012,8.44,1995/01/01,1995/01/01,V,529767,162080
NA,10126274,4,Pernice,,11027938,8.01,1995/01/01,1995/01/01,V,509632,166086
NA,10126282,8,Sv. Anton na Pohorju,,11027261,21.48,1995/01/01,1995/01/01,V,517432,159536
NA,10126304,5,Sv. Primož nad Muto,,11027938,8.27,1995/04/05,1996/01/15,V,512412,165286
NA,10126312,9,Podvelka,,11028012,3.66,1995/01/01,1995/01/01,V,525192,160795
NA,10126339,3,Radelca,,11027261,5.93,1995/01/01,1995/01/01,V,521912,167025
NA,10126347,4,Radlje ob Dravi,,11027261,1.33,1995/01/01,1995/01/01,V,517342,163976
NA,10126355,10,Rdeči Breg - del,,11028012,9.19,1995/01/01,1995/01/01,V,526872,158385
NA,10126363,5,Remšnik,,11027261,7.94,1995/01/01,1995/01/01,V,522902,164655
NA,10126371,3,Ribnica na Pohorju,,21428051,5.2,1998/11/22,1998/11/27,V,520967,155350
NA,10126380,12,Spodnja Kapla,,11028012,16.71,1995/01/01,1995/01/01,V,530902,166725
NA,10126398,7,Spodnja Vižinga,,11027261,2.35,1995/01/01,1995/01/01,V,518102,162276
NA,10126401,10,Št. Janž pri Radljah,,11027261,11.77,1995/01/01,1995/01/01,V,519362,164836
NA,10126410,2,Sv. Primož na Pohorju,,11028098,16.54,1995/01/01,1995/01/01,V,512721,156856
NA,10126428,3,Sv. Vid,,11028098,10.09,1995/01/01,1995/01/01,V,514422,162686
NA,10126436,4,Šentjanž nad Dravčami,,11028098,14.48,1995/01/01,1995/01/01,V,511091,159766
NA,10126444,11,Vas,,11027261,5.8,1995/01/01,1995/01/01,V,521722,165535
NA,10126452,12,Vuhred,,11027261,5.14,1995/01/01,1995/01/01,V,517842,161456
NA,10126479,13,Vurmat - del,,11028012,12.14,1995/01/01,1995/01/01,V,531622,159775
NA,10126487,5,Vuzenica,,11028098,2.91,1995/01/01,1995/01/01,V,512932,161906
NA,10126495,14,Zgornja Kapla,,11028012,13.87,1995/01/01,1995/01/01,V,527592,165645
NA,10126509,13,Zgornja Vižinga,,11027261,1.95,1995/01/01,1995/01/01,V,515042,163966
NA,10126517,1,Begunje na Gorenjskem,,11027270,18.59,1995/01/01,1995/01/01,V,438550,137718
NA,10126525,1,Bitnje,,11026559,1.02,1995/01/01,1995/01/01,V,419869,127638
NA,10126533,1,Bled,,11026532,13.62,1995/01/01,1995/01/01,V,431829,136948
NA,10126541,2,Bodešče,,11026532,1.82,1995/01/01,1995/01/01,V,433429,134768
NA,10126550,3,Bohinjska Bela,,11026532,2.81,1995/01/01,1995/01/01,V,427849,133788
NA,10126568,2,Bohinjska Bistrica,,11026559,6.41,1995/01/01,1995/01/01,V,419259,126588
NA,10126576,3,Bohinjska Češnjica,,11026559,4.15,1995/01/01,1995/01/01,V,418649,128968
NA,10126584,2,Brda,,11027270,0.85,1995/01/01,1995/01/01,V,434359,132908
NA,10126592,3,Brezje,,11027270,1.5,1995/01/01,1995/01/01,V,441120,132397
NA,10126606,4,Brezovica,,11027270,0.7,1995/01/01,1995/01/01,V,439229,129557
NA,10126614,4,Brod,,11026559,2.67,1995/01/01,1995/01/01,V,417479,126758
NA,10126622,5,Češnjica pri Kropi,,11027270,4.43,1995/01/01,1995/01/01,V,440529,127847
NA,10126649,6,Črnivec,,11027270,1.42,1995/01/01,1995/01/01,V,439870,133247
NA,10126657,7,Dobravica,,11027270,1,1995/01/01,1995/01/01,V,441389,128167
NA,10126665,8,Dobro Polje,,11027270,1.55,1995/01/01,1995/01/01,V,440200,131777
NA,10126673,9,Dvorska vas,,11027270,1.47,1995/01/01,1995/01/01,V,438730,135908
NA,10126681,10,Globoko,,11027270,0.69,1995/01/01,1995/01/01,V,439109,131817
NA,10126690,5,Goreljek,,11026559,13.5,1995/01/01,1995/01/01,V,421069,132998
NA,10126703,11,Gorica,,11027270,0.9,1995/01/01,1995/01/01,V,438270,134307
NA,10126711,6,Gorjuše,,11026559,10.08,1995/01/01,1995/01/01,V,424109,130128
NA,10126720,1,Grabče,,24063461,0.51,2006/07/18,2006/07/20,V,427729,138408
NA,10126738,12,Hlebce,,11027270,1.4,1995/01/01,1995/01/01,V,436850,136638
NA,10126746,13,Hraše,,11027270,0.92,1995/01/01,1995/01/01,V,435940,137108
NA,10126754,7,Jereka,,11026559,3.16,1995/01/01,1995/01/01,V,420079,128958
NA,10126762,14,Kamna Gorica,,11027270,5.08,1995/01/01,1995/01/01,V,437919,131167
NA,10126789,8,Kamnje,,11026559,0.83,1995/01/01,1995/01/01,V,416649,126388
NA,10126797,9,Koprivnik v Bohinju,,11026559,5.67,1995/01/01,1995/01/01,V,421699,130068
NA,10126819,5,Koritno,,11026532,1.5,1995/01/01,1995/01/01,V,433249,135888
NA,10126827,2,Krnica,,24063461,68.01,2006/07/18,2006/07/20,V,427299,137968
NA,10126835,15,Kropa,,11027270,4.91,1995/01/01,1995/01/01,V,438759,128307
NA,10126843,7,Kupljenik,,11026532,8.99,1995/01/01,1995/01/01,V,429079,133658
NA,10126851,16,Lancovo,,11027270,1.66,1995/01/01,1995/01/01,V,435329,132908
NA,10126860,11,Lepence,,11026559,0.59,1995/01/01,1995/01/01,V,420689,127308
NA,10126878,17,Lesce,,11027270,5.03,1995/01/01,1995/01/01,V,435069,135938
NA,10126886,18,Lipnica,,11027270,0.32,1995/01/01,1995/01/01,V,439809,129517
NA,10126894,19,Ljubno,,11027270,2.81,1995/01/01,1995/01/01,V,442080,130707
NA,10126908,3,Mevkuž,,24063461,0.2,2006/07/18,2006/07/20,V,428359,138728
NA,10126916,20,Mišače,,11027270,1.41,1995/01/01,1995/01/01,V,439379,130887
NA,10126924,21,Mlaka,,11027270,0.98,1995/01/01,1995/01/01,V,441480,135747
NA,10126932,22,Mošnje,,11027270,2.41,1995/01/01,1995/01/01,V,439310,132837
NA,10126959,12,Nemški Rovt,,11026559,55.48,1995/01/01,1995/01/01,V,421319,126238
NA,10126967,13,Nomenj,,11026559,19,1995/01/01,1995/01/01,V,423429,128558
NA,10126975,23,Noše,,11027270,0.41,1995/01/01,1995/01/01,V,440680,132857
NA,10126983,24,Nova vas pri Lescah,,11027270,0.89,1995/01/01,1995/01/01,V,437480,135798
NA,10126991,9,Obrne,,11026532,2.56,1995/01/01,1995/01/01,V,427479,132448
NA,10127009,25,Otoče,,11027270,1.09,1995/01/01,1995/01/01,V,440840,130347
