ENOTA,UL_MID,UL_ID,UL_UIME,UL_DJ,NA_MID,OB_MID,D_OD,DV_OD,STATUS
UL,16215660,990,Ribičičeva ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215678,1053,Simonitijeva ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215686,1062,Slodnjakova ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215694,1081,Soussenska ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215708,1130,Šercerjeva ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215716,1170,Švarova ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215724,1183,Tiranova ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215732,1235,Ulica Bena Zupančiča,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215759,1256,Ulica Franca Nebca,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215767,1263,Ulica Iga Grudna,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215775,1264,Ulica Ivana Roba,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215783,1271,Ulica Jožeta Japlja,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215791,1277,Ulica Lili Novy,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215805,1288,Ulica Marka Šlajmerja,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215813,1296,Ulica Miroslava Turka,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215821,1314,Dvojna ulica,,10110084,11027849,2000/08/04,2000/08/07,V
UL,16215830,1319,Ulica Tomšičeve brigade,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215848,1324,Ulica Vladimirja Trampuža,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215856,1387,Voduškova ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215864,1486,Žeje,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215872,27,Ažmanova ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215899,202,Dobrajčeva ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215902,1139,Škofova ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215929,1447,Zadnikarjeva ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215937,550,Levarjeva ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215945,596,Malova ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215953,440,Kobetova ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215961,234,Fajfarjeva ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215970,1132,Šestova ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215988,1485,Žaucerjeva ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16215996,925,Potokarjeva ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16216003,1059,Skrbinškova ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16216011,558,Lipahova ulica,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16216020,904,Pot na mah,,10110084,11027849,1995/01/01,1995/01/01,V
UL,16216038,1,Cesta na Log,,10112141,11026591,1995/01/01,1995/01/01,V
UL,16216046,2,Gmajna,,10112141,11026591,1995/01/01,1995/01/01,V
UL,16216054,3,Mavsarjeva cesta,,10112141,11026591,1995/01/01,1995/01/01,V
UL,16216062,4,Na Peske,,10112141,11026591,1995/01/01,1995/01/01,V
UL,16216089,5,Ob Drobtinki,,10112141,11026591,1995/01/01,1995/01/01,V
UL,16216097,6,Podklin,,10112141,11026591,1995/01/01,1995/01/01,V
UL,16216119,7,Podovnice,,10112141,11026591,1995/01/01,1995/01/01,V
UL,16216127,9,V Hrastovec,,10112141,11026591,1995/01/01,1995/01/01,V
UL,16216135,10,V Kolnik,,10112141,11026591,1995/01/01,1995/01/01,V
UL,16216143,11,V kosov laz,,10112141,11026591,1995/01/01,1995/01/01,V
UL,16216151,12,V Rojco,,10112141,11026591,1995/01/01,1995/01/01,V
UL,16216160,14,Vrstna ulica,,10112141,11026591,1995/01/01,1995/01/01,V
UL,16216178,13,V Voje,,10112141,11026591,1995/01/01,1995/01/01,V
UL,16216186,15,Za mostičkom,,10112141,11026591,1995/01/01,1995/01/01,V
UL,16216194,1,Ahlinova ulica,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216208,2,Albrehtova ulica,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216216,3,Bučarjeva ulica,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216224,6,Finčeva ulica,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216232,7,Gratova ulica,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216259,8,Habičeva ulica,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216267,9,Hribi,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216275,10,Klanec,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216283,11,Kočevska cesta,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216291,12,Laniška ulica,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216305,13,Mijavčeva ulica,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216313,14,Ob pošti,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216321,15,Primičeva ulica,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216330,16,Puciharjeva ulica,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216348,17,Rabska ulica,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216356,18,Ravenska pot,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216364,19,Šmarska cesta,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216372,20,Tonijeva ulica,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216399,21,Ulica bratov Kastelic,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216402,22,Ulica bratov Zakrajšek,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216429,23,Ulica Jerneja Petriča,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216437,24,Ulica 16. maja,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216445,25,Žagarska ulica,,10112893,11027504,1995/01/01,1995/01/01,V
UL,16216453,1,Bukovčeva ulica,,10113059,11026591,1995/01/01,1995/01/01,V
UL,16216461,3,Jakominova ulica,,10113059,11026591,1995/01/01,1995/01/01,V
UL,16216470,5,Na Brce,,10113059,11026591,1995/01/01,1995/01/01,V
UL,16216488,6,Na Gulč,,10113059,11026591,1995/01/01,1995/01/01,V
UL,16216496,8,Nova pot,,10113059,11026591,1995/01/01,1995/01/01,V
UL,16216500,9,Ob Curnovcu,,10113059,11026591,1995/01/01,1995/01/01,V
UL,16216518,12,Podolga njiva,,10113059,11026591,1995/01/01,1995/01/01,V
UL,16216526,10,Pod Goricami,,10113059,11026591,1995/01/01,1995/01/01,V
UL,16216534,11,Pod Supotom,,10113059,11026591,1995/01/01,1995/01/01,V
UL,16216542,14,Pot h gozdu,,10113059,11026591,1995/01/01,1995/01/01,V
UL,16216569,15,Pot k čuvajnici,,10113059,11026591,1995/01/01,1995/01/01,V
UL,16216577,16,Požarnice,,10113059,11026591,1995/01/01,1995/01/01,V
UL,16216585,17,Skubičeva ulica,,10113059,11026591,1995/01/01,1995/01/01,V
UL,16216593,18,Ulica bratov Potočnikov,,10113059,11026591,1995/01/01,1995/01/01,V
UL,16216607,19,Vnanje Gorice,,10113059,11026591,1995/01/01,1995/01/01,V
UL,16216615,21,Za trgovino,,10113059,11026591,1995/01/01,1995/01/01,V
UL,16216623,4,Kratka ulica,,10113059,11026591,1995/01/01,1995/01/01,V
UL,16216631,3,Bratov Pihlar ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216640,4,Cankarjeva cesta,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216658,5,Cesta I. slovenskega tabora,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216666,6,Cesta na Vilo,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216674,7,Cvetka Golarja ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216682,10,Glavni trg,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216704,12,Ivana Kaučiča cesta,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216712,35,Staneta Rozmana ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216739,13,Janka Ribiča ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216747,15,Joška Berdena ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216755,17,Jureša Cirila ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216763,18,Kajuhova ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216771,19,Kerenčičeva ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216780,20,Kidričeva ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216798,21,Kolodvorska ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216801,22,Lendavska cesta,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216810,24,Mestni breg,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216828,25,Miklošičev trg,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216836,26,Ormoška cesta,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216844,28,Postružnikova ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216852,29,Prešernova ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216879,30,Ptujska cesta,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216887,31,Rajh Nade ulica,,10113580,11027857,2001/04/13,2001/04/13,V
UL,16216895,32,Razlagova ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216909,33,Slavka Osterca ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216917,34,Soboška cesta,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216925,36,Stari trg,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216933,37,Trg Jakoba Babiča,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216941,41,Ulica ob progi,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216950,39,Ulica dr. Franca Kovačiča,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216968,46,Viktorja Kukovca ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216976,47,Vinka Megle ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216984,48,Volkmerjeva ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16216992,49,Vrazova ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16217000,51,Zacherlova ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16217018,11,Grossmanova ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16217026,23,Maistrova ulica,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16217034,14,Jeruzalemska cesta,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16217042,27,Poljska pot,,10113580,11027857,1995/01/01,1995/01/01,V
UL,16217069,38,Ulica Ante Trstenjaka,,10113580,11027857,1995/01/01,1995/01/01,V
